"Site","WS","gseason","WD","n"
"Pink Mountain","(3,6]","Summer","60",129
"Pink Mountain","(3,6]","Summer","90",86
"Pink Mountain","(3,6]","Summer","120",90
"Pink Mountain","(3,6]","Summer","150",70
"Pink Mountain","(3,6]","Summer","180",71
"Pink Mountain","(3,6]","Summer","210",145
"Pink Mountain","(3,6]","Summer","240",240
"Pink Mountain","(3,6]","Summer","270",208
"Pink Mountain","(3,6]","Summer","300",107
"Pink Mountain","(3,6]","Summer","330",69
"Pink Mountain","(3,6]","Winter","0",108
"Pink Mountain","(3,6]","Winter","30",98
"Pink Mountain","(3,6]","Winter","60",108
"Pink Mountain","(3,6]","Winter","90",116
"Pink Mountain","(3,6]","Winter","120",98
"Pink Mountain","(3,6]","Winter","150",96
"Pink Mountain","(3,6]","Winter","180",106
"Pink Mountain","(3,6]","Winter","210",190
"Pink Mountain","(3,6]","Winter","240",282
"Pink Mountain","(3,6]","Winter","270",249
"Pink Mountain","(3,6]","Winter","300",126
"Pink Mountain","(3,6]","Winter","330",112
"Pink Mountain","(-Inf,3]","Summer","0",45
"Pink Mountain","(-Inf,3]","Summer","30",76
"Pink Mountain","(-Inf,3]","Summer","60",25
"Pink Mountain","(-Inf,3]","Summer","90",14
"Pink Mountain","(-Inf,3]","Summer","120",31
"Pink Mountain","(-Inf,3]","Summer","150",26
"Pink Mountain","(-Inf,3]","Summer","180",23
"Pink Mountain","(-Inf,3]","Summer","210",43
"Pink Mountain","(-Inf,3]","Summer","240",71
"Pink Mountain","(-Inf,3]","Summer","270",71
"Pink Mountain","(-Inf,3]","Summer","300",48
"Pink Mountain","(-Inf,3]","Summer","330",45
"Pink Mountain","(-Inf,3]","Winter","0",127
"Pink Mountain","(-Inf,3]","Winter","30",109
"Pink Mountain","(-Inf,3]","Winter","60",69
"Pink Mountain","(-Inf,3]","Winter","90",56
"Pink Mountain","(-Inf,3]","Winter","120",67
"Pink Mountain","(-Inf,3]","Winter","150",67
"Pink Mountain","(-Inf,3]","Winter","180",105
"Pink Mountain","(-Inf,3]","Winter","210",128
"Pink Mountain","(-Inf,3]","Winter","240",213
"Pink Mountain","(-Inf,3]","Winter","270",162
"Pink Mountain","(-Inf,3]","Winter","300",103
"Pink Mountain","(-Inf,3]","Winter","330",91
"Saxton Lake","(9, Inf]","Summer","0",6
"Saxton Lake","(9, Inf]","Summer","30",16
"Saxton Lake","(9, Inf]","Summer","60",911
"Saxton Lake","(9, Inf]","Summer","90",4754
"Saxton Lake","(9, Inf]","Summer","120",599
"Saxton Lake","(9, Inf]","Summer","150",146
"Saxton Lake","(9, Inf]","Summer","180",8
"Saxton Lake","(9, Inf]","Summer","210",14
"Saxton Lake","(9, Inf]","Summer","240",201
"Saxton Lake","(9, Inf]","Summer","270",4362
"Saxton Lake","(9, Inf]","Summer","300",788
"Saxton Lake","(9, Inf]","Summer","330",57
"Saxton Lake","(9, Inf]","Winter","0",34
"Saxton Lake","(9, Inf]","Winter","30",103
"Saxton Lake","(9, Inf]","Winter","60",614
"Saxton Lake","(9, Inf]","Winter","90",2174
"Saxton Lake","(9, Inf]","Winter","120",1985
"Saxton Lake","(9, Inf]","Winter","150",1159
"Saxton Lake","(9, Inf]","Winter","180",34
"Saxton Lake","(9, Inf]","Winter","210",35
"Saxton Lake","(9, Inf]","Winter","240",272
"Saxton Lake","(9, Inf]","Winter","270",2784
"Saxton Lake","(9, Inf]","Winter","300",2300
"Saxton Lake","(9, Inf]","Winter","330",661
"Saxton Lake","(6,9]","Summer","0",74
"Saxton Lake","(6,9]","Summer","30",98
"Saxton Lake","(6,9]","Summer","60",1338
"Saxton Lake","(6,9]","Summer","90",3057
"Saxton Lake","(6,9]","Summer","120",1197
"Saxton Lake","(6,9]","Summer","150",217
"Saxton Lake","(6,9]","Summer","180",73
"Saxton Lake","(6,9]","Summer","210",95
"Saxton Lake","(6,9]","Summer","240",672
"Saxton Lake","(6,9]","Summer","270",2639
"Saxton Lake","(6,9]","Summer","300",1204
"Saxton Lake","(6,9]","Summer","330",196
"Saxton Lake","(6,9]","Winter","0",135
"Saxton Lake","(6,9]","Winter","30",188
"Saxton Lake","(6,9]","Winter","60",671
"Saxton Lake","(6,9]","Winter","90",1929
"Saxton Lake","(6,9]","Winter","120",1889
"Saxton Lake","(6,9]","Winter","150",578
"Saxton Lake","(6,9]","Winter","180",106
"Saxton Lake","(6,9]","Winter","210",165
"Saxton Lake","(6,9]","Winter","240",480
"Saxton Lake","(6,9]","Winter","270",2310
"Saxton Lake","(6,9]","Winter","300",2030
"Saxton Lake","(6,9]","Winter","330",493
"Saxton Lake","(3,6]","Summer","0",288
"Saxton Lake","(3,6]","Summer","30",395
"Saxton Lake","(3,6]","Summer","60",1154
"Saxton Lake","(3,6]","Summer","90",2271
"Saxton Lake","(3,6]","Summer","120",1875
"Saxton Lake","(3,6]","Summer","150",487
"Saxton Lake","(3,6]","Summer","180",236
"Saxton Lake","(3,6]","Summer","210",302
"Saxton Lake","(3,6]","Summer","240",823
"Saxton Lake","(3,6]","Summer","270",2858
"Saxton Lake","(3,6]","Summer","300",1902
"Saxton Lake","(3,6]","Summer","330",415
"Saxton Lake","(3,6]","Winter","0",330
"Saxton Lake","(3,6]","Winter","30",361
"Saxton Lake","(3,6]","Winter","60",961
"Saxton Lake","(3,6]","Winter","90",2712
"Saxton Lake","(3,6]","Winter","120",2608
"Saxton Lake","(3,6]","Winter","150",736
"Saxton Lake","(3,6]","Winter","180",264
"Saxton Lake","(3,6]","Winter","210",388
"Saxton Lake","(3,6]","Winter","240",948
"Saxton Lake","(3,6]","Winter","270",3152
"Saxton Lake","(3,6]","Winter","300",2038
"Saxton Lake","(3,6]","Winter","330",511
"Saxton Lake","(-Inf,3]","Summer","0",442
"Saxton Lake","(-Inf,3]","Summer","30",521
"Saxton Lake","(-Inf,3]","Summer","60",1330
"Saxton Lake","(-Inf,3]","Summer","90",3561
"Saxton Lake","(-Inf,3]","Summer","120",5175
"Saxton Lake","(-Inf,3]","Summer","150",823
"Saxton Lake","(-Inf,3]","Summer","180",467
"Saxton Lake","(-Inf,3]","Summer","210",625
"Saxton Lake","(-Inf,3]","Summer","240",1381
"Saxton Lake","(-Inf,3]","Summer","270",3628
"Saxton Lake","(-Inf,3]","Summer","300",2135
"Saxton Lake","(-Inf,3]","Summer","330",656
"Saxton Lake","(-Inf,3]","Winter","0",743
"Saxton Lake","(-Inf,3]","Winter","30",867
"Saxton Lake","(-Inf,3]","Winter","60",2259
"Saxton Lake","(-Inf,3]","Winter","90",7825
"Saxton Lake","(-Inf,3]","Winter","120",6022
"Saxton Lake","(-Inf,3]","Winter","150",1256
"Saxton Lake","(-Inf,3]","Winter","180",799
"Saxton Lake","(-Inf,3]","Winter","210",1043
"Saxton Lake","(-Inf,3]","Winter","240",2205
"Saxton Lake","(-Inf,3]","Winter","270",6414
"Saxton Lake","(-Inf,3]","Winter","300",3204
"Saxton Lake","(-Inf,3]","Winter","330",956
"Stone Creek","(9, Inf]","Summer","0",7
"Stone Creek","(9, Inf]","Summer","30",3
"Stone Creek","(9, Inf]","Summer","60",1
"Stone Creek","(9, Inf]","Summer","90",6
"Stone Creek","(9, Inf]","Summer","120",32
"Stone Creek","(9, Inf]","Summer","150",107
"Stone Creek","(9, Inf]","Summer","180",575
"Stone Creek","(9, Inf]","Summer","210",175
"Stone Creek","(9, Inf]","Summer","240",131
"Stone Creek","(9, Inf]","Summer","270",338
"Stone Creek","(9, Inf]","Summer","300",77
"Stone Creek","(9, Inf]","Summer","330",25
"Stone Creek","(9, Inf]","Winter","150",10
"Stone Creek","(9, Inf]","Winter","180",176
"Stone Creek","(9, Inf]","Winter","210",19
"Stone Creek","(9, Inf]","Winter","240",10
"Stone Creek","(9, Inf]","Winter","270",5
"Stone Creek","(9, Inf]","Winter","300",1
"Stone Creek","(6,9]","Summer","0",37
"Stone Creek","(6,9]","Summer","30",10
"Stone Creek","(6,9]","Summer","60",4
"Stone Creek","(6,9]","Summer","90",78
"Stone Creek","(6,9]","Summer","120",78
"Stone Creek","(6,9]","Summer","150",77
"Stone Creek","(6,9]","Summer","180",432
"Stone Creek","(6,9]","Summer","210",351
"Stone Creek","(6,9]","Summer","240",296
"Stone Creek","(6,9]","Summer","270",507
"Stone Creek","(6,9]","Summer","300",270
"Stone Creek","(6,9]","Summer","330",142
"Stone Creek","(6,9]","Winter","0",8
"Stone Creek","(6,9]","Winter","120",3
"Stone Creek","(6,9]","Winter","150",4
"Stone Creek","(6,9]","Winter","180",54
"Stone Creek","(6,9]","Winter","210",31
"Stone Creek","(6,9]","Winter","240",19
"Stone Creek","(6,9]","Winter","270",10
"Stone Creek","(6,9]","Winter","300",3
"Stone Creek","(6,9]","Winter","330",2
"Stone Creek","(3,6]","Summer","0",112
"Stone Creek","(3,6]","Summer","30",66
"Stone Creek","(3,6]","Summer","60",110
"Stone Creek","(3,6]","Summer","90",508
"Stone Creek","(3,6]","Summer","120",242
"Stone Creek","(3,6]","Summer","150",167
"Stone Creek","(3,6]","Summer","180",280
"Stone Creek","(3,6]","Summer","210",260
"Stone Creek","(3,6]","Summer","240",238
"Stone Creek","(3,6]","Summer","270",377
"Stone Creek","(3,6]","Summer","300",601
"Stone Creek","(3,6]","Summer","330",317
"Stone Creek","(3,6]","Winter","0",7
"Stone Creek","(3,6]","Winter","30",3
"Stone Creek","(3,6]","Winter","60",6
"Stone Creek","(3,6]","Winter","90",7
"Stone Creek","(3,6]","Winter","120",5
"Stone Creek","(3,6]","Winter","150",13
"Stone Creek","(3,6]","Winter","180",24
"Stone Creek","(3,6]","Winter","210",18
"Stone Creek","(3,6]","Winter","240",14
"Stone Creek","(3,6]","Winter","270",10
"Stone Creek","(3,6]","Winter","300",21
"Stone Creek","(3,6]","Winter","330",20
"Stone Creek","(-Inf,3]","Summer","0",95
"Stone Creek","(-Inf,3]","Summer","30",100
"Stone Creek","(-Inf,3]","Summer","60",150
"Stone Creek","(-Inf,3]","Summer","90",222
"Stone Creek","(-Inf,3]","Summer","120",109
"Stone Creek","(-Inf,3]","Summer","150",62
"Stone Creek","(-Inf,3]","Summer","180",111
"Stone Creek","(-Inf,3]","Summer","210",69
"Stone Creek","(-Inf,3]","Summer","240",91
"Stone Creek","(-Inf,3]","Summer","270",105
"Stone Creek","(-Inf,3]","Summer","300",131
"Stone Creek","(-Inf,3]","Summer","330",224
"Stone Creek","(-Inf,3]","Winter","0",9
"Stone Creek","(-Inf,3]","Winter","30",11
"Stone Creek","(-Inf,3]","Winter","60",11
"Stone Creek","(-Inf,3]","Winter","90",4
"Stone Creek","(-Inf,3]","Winter","120",3
"Stone Creek","(-Inf,3]","Winter","150",5
"Stone Creek","(-Inf,3]","Winter","210",4
"Stone Creek","(-Inf,3]","Winter","240",4
"Stone Creek","(-Inf,3]","Winter","270",6
"Stone Creek","(-Inf,3]","Winter","300",8
"Stone Creek","(-Inf,3]","Winter","330",9
"Sunbeam","(9, Inf]","Summer","0",996
"Sunbeam","(9, Inf]","Summer","30",1030
"Sunbeam","(9, Inf]","Summer","60",261
"Sunbeam","(9, Inf]","Summer","90",938
"Sunbeam","(9, Inf]","Summer","120",3317
"Sunbeam","(9, Inf]","Summer","150",2511
"Sunbeam","(9, Inf]","Summer","180",1142
"Sunbeam","(9, Inf]","Summer","210",878
"Sunbeam","(9, Inf]","Summer","240",1135
"Sunbeam","(9, Inf]","Summer","270",1075
"Sunbeam","(9, Inf]","Summer","300",1514
"Sunbeam","(9, Inf]","Summer","330",2478
"Sunbeam","(9, Inf]","Winter","0",1037
"Sunbeam","(9, Inf]","Winter","30",1476
"Sunbeam","(9, Inf]","Winter","60",379
"Sunbeam","(9, Inf]","Winter","90",1870
"Sunbeam","(9, Inf]","Winter","120",8948
"Sunbeam","(9, Inf]","Winter","150",5302
"Sunbeam","(9, Inf]","Winter","180",938
"Sunbeam","(9, Inf]","Winter","210",889
"Sunbeam","(9, Inf]","Winter","240",1497
"Sunbeam","(9, Inf]","Winter","270",693
"Sunbeam","(9, Inf]","Winter","300",1369
"Sunbeam","(9, Inf]","Winter","330",2687
"Sunbeam","(6,9]","Summer","0",245
"Sunbeam","(6,9]","Summer","30",166
"Sunbeam","(6,9]","Summer","60",92
"Sunbeam","(6,9]","Summer","90",265
"Sunbeam","(6,9]","Summer","120",505
"Sunbeam","(6,9]","Summer","150",421
"Sunbeam","(6,9]","Summer","180",341
"Sunbeam","(6,9]","Summer","210",315
"Sunbeam","(6,9]","Summer","240",424
"Sunbeam","(6,9]","Summer","270",537
"Sunbeam","(6,9]","Summer","300",395
"Sunbeam","(6,9]","Summer","330",305
"Sunbeam","(6,9]","Winter","0",188
"Sunbeam","(6,9]","Winter","30",115
"Sunbeam","(6,9]","Winter","60",110
"Sunbeam","(6,9]","Winter","90",279
"Sunbeam","(6,9]","Winter","120",576
"Sunbeam","(6,9]","Winter","150",452
"Sunbeam","(6,9]","Winter","180",201
"Sunbeam","(6,9]","Winter","210",244
"Sunbeam","(6,9]","Winter","240",251
"Sunbeam","(6,9]","Winter","270",268
"Sunbeam","(6,9]","Winter","300",276
"Sunbeam","(6,9]","Winter","330",359
"Sunbeam","(3,6]","Summer","0",280
"Sunbeam","(3,6]","Summer","30",199
"Sunbeam","(3,6]","Summer","60",137
"Sunbeam","(3,6]","Summer","90",221
"Sunbeam","(3,6]","Summer","120",256
"Sunbeam","(3,6]","Summer","150",226
"Sunbeam","(3,6]","Summer","180",191
"Sunbeam","(3,6]","Summer","210",210
"Sunbeam","(3,6]","Summer","240",239
"Sunbeam","(3,6]","Summer","270",453
"Sunbeam","(3,6]","Summer","300",332
"Sunbeam","(3,6]","Summer","330",246
"Sunbeam","(3,6]","Winter","0",254
"Sunbeam","(3,6]","Winter","30",157
"Sunbeam","(3,6]","Winter","60",108
"Sunbeam","(3,6]","Winter","90",195
"Sunbeam","(3,6]","Winter","120",311
"Sunbeam","(3,6]","Winter","150",265
"Sunbeam","(3,6]","Winter","180",159
"Sunbeam","(3,6]","Winter","210",164
"Sunbeam","(3,6]","Winter","240",211
"Sunbeam","(3,6]","Winter","270",274
"Sunbeam","(3,6]","Winter","300",235
"Sunbeam","(3,6]","Winter","330",245
"Sunbeam","(-Inf,3]","Summer","0",156
"Sunbeam","(-Inf,3]","Summer","30",152
"Sunbeam","(-Inf,3]","Summer","60",156
"Sunbeam","(-Inf,3]","Summer","90",183
"Sunbeam","(-Inf,3]","Summer","120",244
"Sunbeam","(-Inf,3]","Summer","150",129
"Sunbeam","(-Inf,3]","Summer","180",139
"Sunbeam","(-Inf,3]","Summer","210",114
"Sunbeam","(-Inf,3]","Summer","240",126
"Sunbeam","(-Inf,3]","Summer","270",155
"Sunbeam","(-Inf,3]","Summer","300",136
"Sunbeam","(-Inf,3]","Summer","330",152
"Sunbeam","(-Inf,3]","Winter","0",333
"Sunbeam","(-Inf,3]","Winter","30",354
"Sunbeam","(-Inf,3]","Winter","60",352
"Sunbeam","(-Inf,3]","Winter","90",793
"Sunbeam","(-Inf,3]","Winter","120",939
"Sunbeam","(-Inf,3]","Winter","150",433
"Sunbeam","(-Inf,3]","Winter","180",288
"Sunbeam","(-Inf,3]","Winter","210",392
"Sunbeam","(-Inf,3]","Winter","240",588
"Sunbeam","(-Inf,3]","Winter","270",438
"Sunbeam","(-Inf,3]","Winter","300",387
"Sunbeam","(-Inf,3]","Winter","330",359
"Thompson","(9, Inf]","Summer","0",78
"Thompson","(9, Inf]","Summer","30",24
"Thompson","(9, Inf]","Summer","60",21
"Thompson","(9, Inf]","Summer","90",54
"Thompson","(9, Inf]","Summer","120",73
"Thompson","(9, Inf]","Summer","150",259
"Thompson","(9, Inf]","Summer","180",525
"Thompson","(9, Inf]","Summer","210",526
"Thompson","(9, Inf]","Summer","240",532
"Thompson","(9, Inf]","Summer","270",798
"Thompson","(9, Inf]","Summer","300",642
"Thompson","(9, Inf]","Summer","330",980
"Thompson","(9, Inf]","Winter","0",29
"Thompson","(9, Inf]","Winter","30",35
"Thompson","(9, Inf]","Winter","60",81
"Thompson","(9, Inf]","Winter","90",180
"Thompson","(9, Inf]","Winter","120",399
"Thompson","(9, Inf]","Winter","150",682
"Thompson","(9, Inf]","Winter","180",1030
"Thompson","(9, Inf]","Winter","210",731
"Thompson","(9, Inf]","Winter","240",501
"Thompson","(9, Inf]","Winter","270",586
"Thompson","(9, Inf]","Winter","300",325
"Thompson","(9, Inf]","Winter","330",266
"Thompson","(6,9]","Summer","0",294
"Thompson","(6,9]","Summer","30",150
"Thompson","(6,9]","Summer","60",146
"Thompson","(6,9]","Summer","90",173
"Thompson","(6,9]","Summer","120",326
"Thompson","(6,9]","Summer","150",783
"Thompson","(6,9]","Summer","180",1164
"Thompson","(6,9]","Summer","210",609
"Thompson","(6,9]","Summer","240",471
"Thompson","(6,9]","Summer","270",882
"Thompson","(6,9]","Summer","300",817
"Thompson","(6,9]","Summer","330",756
"Thompson","(6,9]","Winter","0",107
"Thompson","(6,9]","Winter","30",162
"Thompson","(6,9]","Winter","60",229
"Thompson","(6,9]","Winter","90",573
"Thompson","(6,9]","Winter","120",1390
"Thompson","(6,9]","Winter","150",1829
"Thompson","(6,9]","Winter","180",1362
"Thompson","(6,9]","Winter","210",421
"Thompson","(6,9]","Winter","240",269
"Thompson","(6,9]","Winter","270",383
"Thompson","(6,9]","Winter","300",331
"Thompson","(6,9]","Winter","330",285
"Thompson","(3,6]","Summer","0",480
"Thompson","(3,6]","Summer","30",268
"Thompson","(3,6]","Summer","60",290
"Thompson","(3,6]","Summer","90",385
"Thompson","(3,6]","Summer","120",934
"Thompson","(3,6]","Summer","150",1280
"Thompson","(3,6]","Summer","180",1034
"Thompson","(3,6]","Summer","210",626
"Thompson","(3,6]","Summer","240",686
"Thompson","(3,6]","Summer","270",1003
"Thompson","(3,6]","Summer","300",1174
"Thompson","(3,6]","Summer","330",765
"Thompson","(3,6]","Winter","0",519
"Thompson","(3,6]","Winter","30",550
"Thompson","(3,6]","Winter","60",752
"Thompson","(3,6]","Winter","90",1667
"Thompson","(3,6]","Winter","120",2666
"Thompson","(3,6]","Winter","150",2053
"Thompson","(3,6]","Winter","180",1225
"Thompson","(3,6]","Winter","210",501
"Thompson","(3,6]","Winter","240",370
"Thompson","(3,6]","Winter","270",453
"Thompson","(3,6]","Winter","300",589
"Thompson","(3,6]","Winter","330",445
"Thompson","(-Inf,3]","Summer","0",996
"Thompson","(-Inf,3]","Summer","30",628
"Thompson","(-Inf,3]","Summer","60",746
"Thompson","(-Inf,3]","Summer","90",1126
"Thompson","(-Inf,3]","Summer","120",1723
"Thompson","(-Inf,3]","Summer","150",3680
"Thompson","(-Inf,3]","Summer","180",3094
"Thompson","(-Inf,3]","Summer","210",1862
"Thompson","(-Inf,3]","Summer","240",1886
"Thompson","(-Inf,3]","Summer","270",2660
"Thompson","(-Inf,3]","Summer","300",4172
"Thompson","(-Inf,3]","Summer","330",3064
"Thompson","(-Inf,3]","Winter","0",2656
"Thompson","(-Inf,3]","Winter","30",2362
"Thompson","(-Inf,3]","Winter","60",3280
"Thompson","(-Inf,3]","Winter","90",5608
"Thompson","(-Inf,3]","Winter","120",6227
"Thompson","(-Inf,3]","Winter","150",7721
"Thompson","(-Inf,3]","Winter","180",4502
"Thompson","(-Inf,3]","Winter","210",1786
"Thompson","(-Inf,3]","Winter","240",1458
"Thompson","(-Inf,3]","Winter","270",1974
"Thompson","(-Inf,3]","Winter","300",2564
"Thompson","(-Inf,3]","Winter","330",2965
"Willow-Bowron","(6,9]","Summer","30",1
"Willow-Bowron","(6,9]","Summer","60",3
"Willow-Bowron","(6,9]","Winter","0",10
"Willow-Bowron","(6,9]","Winter","270",14
"Willow-Bowron","(6,9]","Winter","300",52
"Willow-Bowron","(6,9]","Winter","330",37
"Willow-Bowron","(3,6]","Summer","0",101
"Willow-Bowron","(3,6]","Summer","30",85
"Willow-Bowron","(3,6]","Summer","60",86
"Willow-Bowron","(3,6]","Summer","90",36
"Willow-Bowron","(3,6]","Summer","120",2
"Willow-Bowron","(3,6]","Summer","210",1
"Willow-Bowron","(3,6]","Summer","240",9
"Willow-Bowron","(3,6]","Summer","270",67
"Willow-Bowron","(3,6]","Summer","300",126
"Willow-Bowron","(3,6]","Summer","330",114
"Willow-Bowron","(3,6]","Winter","0",515
"Willow-Bowron","(3,6]","Winter","30",324
"Willow-Bowron","(3,6]","Winter","60",129
"Willow-Bowron","(3,6]","Winter","90",18
"Willow-Bowron","(3,6]","Winter","120",2
"Willow-Bowron","(3,6]","Winter","180",3
"Willow-Bowron","(3,6]","Winter","210",4
"Willow-Bowron","(3,6]","Winter","240",26
"Willow-Bowron","(3,6]","Winter","270",313
"Willow-Bowron","(3,6]","Winter","300",927
"Willow-Bowron","(3,6]","Winter","330",939
"Willow-Bowron","(-Inf,3]","Summer","0",4370
"Willow-Bowron","(-Inf,3]","Summer","30",4141
"Willow-Bowron","(-Inf,3]","Summer","60",4608
"Willow-Bowron","(-Inf,3]","Summer","90",4890
"Willow-Bowron","(-Inf,3]","Summer","120",1919
"Willow-Bowron","(-Inf,3]","Summer","150",949
"Willow-Bowron","(-Inf,3]","Summer","180",958
"Willow-Bowron","(-Inf,3]","Summer","210",1168
"Willow-Bowron","(-Inf,3]","Summer","240",2143
"Willow-Bowron","(-Inf,3]","Summer","270",4603
"Willow-Bowron","(-Inf,3]","Summer","300",7398
"Willow-Bowron","(-Inf,3]","Summer","330",5335
"Willow-Bowron","(-Inf,3]","Winter","0",6440
"Willow-Bowron","(-Inf,3]","Winter","30",5601
"Willow-Bowron","(-Inf,3]","Winter","60",4766
"Willow-Bowron","(-Inf,3]","Winter","90",3747
"Willow-Bowron","(-Inf,3]","Winter","120",1712
"Willow-Bowron","(-Inf,3]","Winter","150",1048
"Willow-Bowron","(-Inf,3]","Winter","180",1306
"Willow-Bowron","(-Inf,3]","Winter","210",1400
"Willow-Bowron","(-Inf,3]","Winter","240",1660
"Willow-Bowron","(-Inf,3]","Winter","270",4463
"Willow-Bowron","(-Inf,3]","Winter","300",9332
"Willow-Bowron","(-Inf,3]","Winter","330",7377
"character(0)","(9, Inf]","Summer","0",17
"character(0)","(9, Inf]","Summer","30",31
"character(0)","(9, Inf]","Summer","60",9
"character(0)","(9, Inf]","Summer","90",3
"character(0)","(9, Inf]","Summer","120",11
"character(0)","(9, Inf]","Summer","150",11
"character(0)","(9, Inf]","Summer","180",1
"character(0)","(9, Inf]","Summer","210",1
"character(0)","(9, Inf]","Summer","240",52
"character(0)","(9, Inf]","Summer","270",17
"character(0)","(9, Inf]","Summer","300",1
"character(0)","(9, Inf]","Winter","0",64
"character(0)","(9, Inf]","Winter","30",70
"character(0)","(9, Inf]","Winter","60",17
"character(0)","(9, Inf]","Winter","120",98
"character(0)","(9, Inf]","Winter","150",281
"character(0)","(9, Inf]","Winter","180",59
"character(0)","(9, Inf]","Winter","210",8
"character(0)","(9, Inf]","Winter","240",14
"character(0)","(9, Inf]","Winter","270",9
"character(0)","(9, Inf]","Winter","300",1
"character(0)","(9, Inf]","Winter","330",4
"character(0)","(6,9]","Summer","0",25
"character(0)","(6,9]","Summer","30",38
"character(0)","(6,9]","Summer","60",10
"character(0)","(6,9]","Summer","90",2
"character(0)","(6,9]","Summer","120",15
"character(0)","(6,9]","Summer","150",30
"character(0)","(6,9]","Summer","180",5
"character(0)","(6,9]","Summer","210",10
"character(0)","(6,9]","Summer","240",103
"character(0)","(6,9]","Summer","270",79
"character(0)","(6,9]","Summer","300",10
"character(0)","(6,9]","Summer","330",5
"character(0)","(6,9]","Winter","0",63
"character(0)","(6,9]","Winter","30",34
"character(0)","(6,9]","Winter","60",26
"character(0)","(6,9]","Winter","90",9
"character(0)","(6,9]","Winter","120",91
"character(0)","(6,9]","Winter","150",243
"character(0)","(6,9]","Winter","180",50
"character(0)","(6,9]","Winter","210",3
"character(0)","(6,9]","Winter","240",14
"character(0)","(6,9]","Winter","270",10
"character(0)","(6,9]","Winter","300",3
"character(0)","(6,9]","Winter","330",15
"character(0)","(3,6]","Summer","0",247
"character(0)","(3,6]","Summer","30",215
"character(0)","(3,6]","Summer","60",107
"character(0)","(3,6]","Summer","90",88
"character(0)","(3,6]","Summer","120",241
"character(0)","(3,6]","Summer","150",262
"character(0)","(3,6]","Summer","180",110
"character(0)","(3,6]","Summer","210",139
"character(0)","(3,6]","Summer","240",304
"character(0)","(3,6]","Summer","270",454
"character(0)","(3,6]","Summer","300",263
"character(0)","(3,6]","Summer","330",163
"character(0)","(3,6]","Winter","0",290
"character(0)","(3,6]","Winter","30",149
"character(0)","(3,6]","Winter","60",162
"character(0)","(3,6]","Winter","90",299
"character(0)","(3,6]","Winter","120",551
"character(0)","(3,6]","Winter","150",902
"character(0)","(3,6]","Winter","180",329
"character(0)","(3,6]","Winter","210",97
"character(0)","(3,6]","Winter","240",154
"character(0)","(3,6]","Winter","270",113
"character(0)","(3,6]","Winter","300",82
"character(0)","(3,6]","Winter","330",269
"character(0)","(-Inf,3]","Summer","0",2341
"character(0)","(-Inf,3]","Summer","30",1354
"character(0)","(-Inf,3]","Summer","60",813
"character(0)","(-Inf,3]","Summer","90",1274
"character(0)","(-Inf,3]","Summer","120",2432
"character(0)","(-Inf,3]","Summer","150",3815
"character(0)","(-Inf,3]","Summer","180",2877
"character(0)","(-Inf,3]","Summer","210",1582
"character(0)","(-Inf,3]","Summer","240",1194
"character(0)","(-Inf,3]","Summer","270",1177
"character(0)","(-Inf,3]","Summer","300",1103
"character(0)","(-Inf,3]","Summer","330",1388
"character(0)","(-Inf,3]","Winter","0",2001
"character(0)","(-Inf,3]","Winter","30",1246
"character(0)","(-Inf,3]","Winter","60",1218
"character(0)","(-Inf,3]","Winter","90",1785
"character(0)","(-Inf,3]","Winter","120",3140
"character(0)","(-Inf,3]","Winter","150",4875
"character(0)","(-Inf,3]","Winter","180",3967
"character(0)","(-Inf,3]","Winter","210",2132
"character(0)","(-Inf,3]","Winter","240",1325
"character(0)","(-Inf,3]","Winter","270",1615
"character(0)","(-Inf,3]","Winter","300",2348
"character(0)","(-Inf,3]","Winter","330",2586
